file,page,caption,text
2-ngram-lm.pdf,25,"The slide contains only the text ""UNIVERSITY OF FLORIDA HERBERT WERTHEIM COLLEGE OF ENGINEERING,"" which is an institutional affiliation. There are no technical concepts, algorithms, equations, or architectures presented on this slide to explain.","26
Intrinsic Evaluation – metric
▪Recall: if a LM assigned a higher probability to the test set, it is better
▪Question: Can we use probability as the evaluation metric?
We do not use the raw probability as the metric, because the prob of a 
test set depends on the number of words/tokens – the prob gets smaller if 
the test text is longer.
▪Metric: Perplexity (a metric normalized by sequence length, per-word)"
2-ngram-lm.pdf,26,"The slide contains no technical content related to machine learning or natural language processing. It only shows the name of an institution: ""University of Florida Herbert Wertheim College of Engineering."" No concepts, algorithms, equations, architectures, or relationships are presented on this slide.","27
Intrinsic Evaluation – perplexity
▪Perplexity has an inverse relation with probability
▪Better LM = higher estimated probability on test set = lower perplexity"
2-ngram-lm.pdf,27,"The slide contains a single line of text stating the institutional affiliation: ""UNIVERSITY OF FLORIDA HERBERT WERTHEIM COLLEGE OF ENGINEERING.""

There are no technical concepts, algorithms, equations, architectures, or related content present on this slide to analyze or explain.","28
Intrinsic Evaluation – perplexity
▪Example: unigram, bigram, trigram models on 38M words from the Wall 
Street Journal news paper, their perplexity on test corpus (1.5M words)
Trigram model gives us more information about word sequence, has a 
better idea of what words might come next, thus assigns a higher prob"
2-ngram-lm.pdf,28,"The slide contains only a text header mentioning the ""University of Florida Herbert Wertheim College of Engineering."" There is no technical content—such as concepts, algorithms, equations, or architectures—related to machine learning or NLP present on this slide.","29
Intrinsic Evaluation – perplexity"
2-ngram-lm.pdf,29,"The slide contains only the name of an institution: ""University of Florida Herbert Wertheim College of Engineering.""

There is no technical content, algorithm, or concept related to machine learning or natural language processing on this slide to explain.","30
Smoothing of N-gram Language Model"
2-ngram-lm.pdf,30,"The slide contains only the text ""UNIVERSITY OF FLORIDA HERBERT WERTHEIM COLLEGE OF ENGINEERING"" and does not include any technical content related to machine learning, natural language processing, algorithms, or architectures. Therefore, there are no concepts, equations, or relationships to explain from this slide.","31
Problem of N-gram Language Model
▪Not all n-grams in the test set will be observed in training data
Example: Training set is Google News, Testing set is Shakespeare
P(affray | voice doth us) = 0
▪Problem of a particular n-gram never occurs in the training but appears 
in the test set:
(1) Underestimate the probability of words sequences that might occur
(2) The prob of the whole test set will also be 0, perplexity no sense"
2-ngram-lm.pdf,31,"The slide contains no technical content related to machine learning or natural language processing. It only displays the name ""University of Florida Herbert Wertheim College of Engineering."" There are no concepts, algorithms, architectures, equations, or technical relationships presented on this slide to explain.","32
Smoothing
Smoothing is to make sure the probabilities for all the possible n-gram are 
non-zero in our model
▪Laplace Smoothing: Adding a small amount to all probabilities
▪Interpolation: Combining different granularities of n-gram LM
▪Backoff: Backing off to lower n-gram"
2-ngram-lm.pdf,32,"The slide only displays the text ""UNIVERSITY OF FLORIDA HERBERT WERTHEIM COLLEGE OF ENGINEERING"" and does not contain any technical content related to machine learning or natural language processing concepts, algorithms, equations, or architectures. Therefore, there are no technical details to explain from this slide.","33
Smoothing – Laplace Smoothing
Adding a small amount to all probabilities"
2-ngram-lm.pdf,33,"The slide contains only the text ""UNIVERSITY OF FLORIDA HERBERT WERTHEIM COLLEGE OF ENGINEERING"" as a heading or banner. There are no technical concepts, algorithms, equations, architectures, or relationships presented on this slide that pertain to Machine Learning or Natural Language Processing.","34
Smoothing – Linear Interpolation
Combining different granularities of n-gram LM to estimate probability
Process: (1) estimate n-gram prob on training set (2) tune hyper-
parameter (lambdas) to maximize prob on dev set (3) evaluate on test set"
2-ngram-lm.pdf,34,"The slide content is only the phrase ""UNIVERSITY OF FLORIDA HERBERT WERTHEIM COLLEGE OF ENGINEERING,"" which is an institutional name. There are no technical concepts, algorithms, equations, architectures, or relationships related to ML or NLP presented on this slide to explain.","35
Smoothing – Backoff
If the n-gram we need has zero counts, we approximate it by backing off 
to the (n-1) gram, until we reach a history that has non-zero counts."
2-ngram-lm.pdf,35,There is no visible technical content on this slide to describe.,Thank you!
2-ngram-lm.pdf,36,"The slide contains only the name “University of Florida Herbert Wertheim College of Engineering” and does not include any technical content related to machine learning, natural language processing, models, algorithms, equations, or architectures. Therefore, there are no technical concepts to describe from this slide.","37
References
Speech and Language Processing (3rd ed. draft)
Dan Jurafsky and James H. Martin
Chapter 3"
3-llm-tokenization.pdf,0,"The slide contains no visible technical content such as concepts, algorithms, equations, architectures, or relationships related to machine learning or natural language processing. It appears to be a styled background image with some design elements but no instructional or technical material to describe.","CIS 6930 Special Topics in Large Language Models
LLM Tokenization"
3-llm-tokenization.pdf,1,"The slide shown contains only a university name and college name text: ""University of Florida Herbert Wertheim College of Engineering."" It does not include any technical content related to machine learning, natural language processing, or related algorithms or models.

Please provide a slide with technical content such as concepts, equations, architectures, or algorithms, so I can explain the relevant material.","2
Outline
▪Introduction of Tokenization
  (what is tokenization, why we need tokenization)
▪Naïve ways of Tokenization
▪Classical Algorithms for Tokenization used in LLMs"
